index,Text,Negative?
22510,"['bout', 'next', 'chik', 'fil', 'lmao', 'couple', 'fag', 'said', 'told', 'didnt', 'like', 'food', 'get', 'never', 'happened']",True
22511,"['cant', 'call', 'somebody', 'wack', 'got', 'raymond', 'felton', 'rt', 'lin', 'trash']",False
22512,"['cant', 'trust', 'hoe', 'fam']",True
22513,"['cocky', 'yea', 'bitch', 'cocky']",True
22514,"['delivering', 'bitch']",True
22515,"['dont', 'hire', 'bitch']",True
22516,"['dont', 'love', 'hoe']",True
22517,"['dont', 'love', 'hoe']",True
22518,"['dont', 'love', 'hoe', 'want', 'one', 'night', 'jayballout', 'want', 'one', 'night']",True
22519,"['dont', 'play', 'bitch', 'theres', 'take', 'back']",True
22520,"['dont', 'pop', 'bitch', 'slide']",True
22521,"['dont', 'want', 'yo', 'bitch', 'mane', 'wanna', 'fun']",True
22522,"['got', 'gin', 'mad', 'blunts', 'bitch', 'sucking', 'dick']",True
22523,"['got', 'mob', 'tie', 'hoe', 'gangstaz', 'mob', 'wife', 'bad', 'bitch', 'dont', 'spend', 'alotta']",True
22524,"['hate', 'lil', 'nicca', 'lol', 'rt', 'hate', 'steelers', 'dawg']",True
22525,['bitch'],True
22526,"['chasing', 'os', 'round', 'aint', 'chasing', 'hoe', 'round']",True
22527,"['know', 'hoe', 'gonna', 'bday', 'cc', 'rt', 'plan']",True
22528,"['know', 'fat', 'hoe', 'big', 'boned', 'jus', 'fat', 'af']",True
22529,"['live', 'ina', 'generation', 'praise', 'hoe']",True
22530,"['need', 'ut', 'expose', 'hoe', 'page', 'hm']",True
22531,"['need', 'hoe']",True
22532,"['need', 'start', 'fantasy', 'team', 'ut', 'hoe', 'lol']",True
22533,"['struggling', 'college', 'work', 'ice', 'jj', 'fish', 'making', 'money', 'trash', 'lol', 'ha', 'world', 'come']",False
22534,"['ran', 'thru', 'bitch', 'fallin', 'love']",True
22535,"['deep', 'bitch', 'might', 'drown']",True
22536,['trash'],True
22537,"['use', 'sneak', 'cat', 'back', 'wood', 'hollow', 'ceelo', 'ranch', 'toss', 'pool', 'lil', 'bitch']",True
22538,"['wacko', 'bird', 'still', 'tweeting', 'make', 'dc', 'listen']",False
22539,"['well', 'catch', 'hoe', 'later', 'stay', 'ya', 'grind']",True
22540,"['bringing', 'cadaver', 'dog', 'charlie', 'brown', 'rejected', 'peanuts', 'specials']",False
22541,"['good', 'match', 'cuz', 'retarded', 'n', 'weed']",True
22542,"['going', 'make', 'school', 'look', 'redneck', 'tomorrow']",False
22543,"['weazy', 'bitch', 'birdman', 'jr']",True
22544,"['webbie', 'retarded']",True
22545,"['weed', 'brownie']",False
22546,"['weed', 'nigguh', 'retweet']",True
22547,"['weef', 'fitm', 'life', 'fuck', 'flappy', 'bird']",True
22548,"['weekend', 'amazing', 'week', 'ha', 'lets', 'use', 'extended', 'weekend', 'celebrate', 'success', 'fellow', 'queer', 'folk']",False
22549,"['weird', 'bitch']",True
22550,"['weird', 'frosted', 'colored', 'lipgloss', 'weird']",False
22551,"['welcome', 'land', 'dispossession', 'check', 'evil', 'racist', 'whitey', 'sitting', 'step', 'etc', 'reconquista', 'woo', 'hoo']",False
22552,"['welcome', 'family', 'mia', 'meli', 'new', 'puppy', 'adorable', 'cute', 'fluffy', 'mutt', 'baby', 'girl']",False
22553,"['welding', 'shirt', 'redneck', 'version', 'tanning', 'lol']",True
22554,"['well', 'wish', 'could', 'shoot', 'shit', 'wit', 'u', 'bitch', 'daddy', 'gotta', 'get', 'dis', 'money', 'one']",True
22555,"['well', 'im', 'back', 'prowl', 'bad', 'bitch']",True
22556,"['well', 'jay', 'guess', 'wanna', 'keep', 'house', 'burning', 'bird', 'word', 'yeah', 'jay', 'mohr', 'sports']",False
22557,"['well', 'jennas', 'getting', 'yellow', 'lab', 'know', 'ill', 'whenever', 'im', 'home']",False
22558,"['well', 'damn', 'lmao', 'wa', 'dyke', 'picture', 'used', 'girl', 'time']",True
22559,"['well', 'dayum', 'rt', 'seen', 'bitch', 'knocking', 'censor', 'tag', 'clothes', 'patio', 'hammer']",True
22560,"['well', 'done', 'coon']",True
22561,"['well', 'gahdamn', 'rt', 'wow', 'good', 'job', 'mommy', 'cutest', 'thing', 'blue', 'ivy', 'ever', 'done', 'still', 'ugly', 'nigger', 'baby']",True
22562,"['well', 'good', 'morning', 'early', 'bird', 'minus', 'min', 'thee', 'clock', 'breakfast', 'shower', 'rub', 'one', 'sleep']",False
22563,"['well', 'guess', 'know', 'bunch', 'hoe', 'gone', 'bring', 'ya', 'bald', 'pussy', 'hoe', 'ass', 'element', 'tonight', 'tho']",True
22564,"['well', 'feel', 'like', 'bitch']",True
22565,"['well', 'isnt', 'bitch', 'wildcards', 'going', 'world', 'series']",True
22566,"['well', 'im', 'basically', 'gone', 'full', 'retard', 'let', 'get', 'blasted']",True
22567,"['well', 'thank', 'goodness', 'got', 'musician', 'arent', 'bitch', 'like', 'example']",True
22568,"['well', 'haha', 'rt', 'think', 'bitch', 'confused', 'like', 'im', 'wife', 'ya', 'int', 'know', 'lol']",True
22569,"['well', 'little', 'cunt']",True
22570,"['well', 'jhud', 'giving', 'bae', 'got', 'home', 'work', 'ima', 'throw', 'pussy']",True
22571,"['well', 'gonna', 'take', 'da', 'bitch', 'naw']",True
22572,"['welp', 'imma', 'hoe', 'rt', 'hoe', 'like', 'chocolate']",True
22573,"['welp', 'baby', 'cooked', 'bae', 'whats', 'dinner', 'bitch', 'texting']",True
22574,"['wen', 'yu', 'see', 'uh', 'bad', 'bitch', 'n', 'wanna', 'holla', 'say', 'ay']",True
22575,"['went', 'open', 'house', 'today', 'place', 'wa', 'trash', 'ew']",False
22576,"['went', 'ya', 'bitch', 'house', 'virgin', 'anymore']",True
22577,"['westbrook', 'ball', 'hogging', 'bitch', 'pas', 'fuckin', 'teammate', 'want', 'win']",True
22578,"['western', 'jihadi', 'fanboys', 'use', 'language', 'peppering', 'sentence', 'arabic', 'word', 'sound', 'knowledgeable', 'comical']",False
22579,"['westside', 'nicca']",True
22580,"['wet', 'bitch']",True
22581,"['america', 'teach', 'people', 'bitch', 'something', 'enough', 'youll', 'get', 'want']",True
22582,"['hate', 'edm', 'festival', 'people', 'bitch', 'line', 'stfu']",True
22583,"['look', 'like', 'ho', 'look', 'like', 'yes', 'look', 'like']",True
22584,"['dirty', 'girl', 'haha', 'cat', 'pussy', 'pets']",True
22585,"['bitch', 'pshh']",True
22586,"['dumb', 'bitch']",True
22587,['fag'],True
22588,"['fucking', 'faggot']",True
22589,"['fucking', 'retard']",True
22590,"['hoe', 'lol']",True
22591,"['pussy', 'subtweet', 'unfollow', 'cant', 'even', 'reply', 'try', 'understand', 'point', 'yeah', 'im', 'idiot']",True
22592,"['sniveling', 'little', 'cunt', 'would', 'embarrassed', 'cant', 'stand', 'guy']",True
22593,"['trash', 'franchise', 'rt', 'fergie', 'sing', 'national', 'anthem', 'clipper', 'season', 'opener', 'tomorrow']",False
22594,"['wetback', 'look', 'like', 'get', 'caught', 'crossing', 'border']",True
22595,"['wifey', 'would', 'understand', 'hoe', 'could', 'never', 'comprehend']",True
22596,"['amazing', 'proud', 'day', 'wa', 'today', 'blockheads', 'time', 'bed', 'good', 'knight']",False
22597,"['barrel', 'trash', 'doesnt', 'smell', 'bad', 'rt', 'imagine', 'dragon', 'nickelback']",False
22598,"['peckin', 'order', 'white', 'christian', 'colored', 'porto', 'ricans', 'arab', 'jew', 'donts', 'know', 'axin']",True
22599,"['nigga', 'thats', 'currently', 'cuffin', 'bitch', 'dat', 'getting', 'exposed']",True
22600,"['else', 'come', 'monday', 'im', 'finna', 'watch', 'trash', 'ive', 'destroyed', 'enuf', 'brain', 'cell']",False
22601,"['ever', 'happened', 'teen', 'titan', 'day', 'must', 'mock', 'teen', 'titan', 'go']",False
22602,"['talked', 'ghetto', 'lol', 'id', 'annoyed', 'self']",False
22603,"['wa', 'mean', 'get', 'half', 'cash', 'man', 'bitch', 'kiss']",True
22604,"['twitter', 'even', 'lmao', 'hoe', 'wack', 'af']",True
22605,"['today', 'using', 'wooden', 'thing', 'making', 'way', 'around', 'base', 'weird']",False
22606,"['twitta', 'niccas']",True
22607,"['jealous', 'hoe', 'made']",True
22608,"['kind', 'bitch', 'throw', 'wa', 'alex', 'fuck']",True
22609,"['kind', 'person', 'one', 'wear', 'beanie', 'doe', 'drug', 'like', 'fuck', 'bitch']",True
22610,"['kind', 'sorcery', 'rt', 'nope', 'rt', 'eat', 'pussy', 'im', 'cycle', 'call', 'cherry', 'pie']",True
22611,"['mad', 'cunt', 'created', 'masturbating', 'dude', 'need', 'high']",True
22612,"['made', 'niggah', 'say', 'mouth']",True
22613,"['make', 'lose', 'temper', 'dumb', 'bitch', 'talk', 'shit', 'wont', 'walk', 'mil', 'shoe']",True
22614,"['manner', 'black', 'folk', 'take', 'kid', 'riding', 'ghetto', 'point', 'misplaced', 'youth', 'victimized', 'cursed', 'brother', 'say']",False
22615,"['bitch', 'ive', 'got', 'youre', 'girlfriend']",True
22616,"['ppl', 'expect', 'august', 'aslina', 'nig', 'new', 'orleans']",True
22617,"['restaurant', 'drug', 'test', 'hahahaha', 'thats', 'fuckin', 'trash']",True
22618,"['state', 'got', 'best', 'pussy']",True
22619,"['bitch', 'tryna', 'say']",True
22620,"['fuck', 'tho', 'really', 'entire', 'fucking', 'world', 'media', 'ha', 'gone', 'obama', 'retarded', 'know', 'medical', 'science', 'protocol', 'wuh']",True
22621,"['fuck', 'kind', 'redneck', 'commercial', 'wa', 'indycar']",True
22622,"['hell', 'pussy', 'rule', 'soldier', 'dont', 'carry', 'weapon', 'base', 'trained', 'liberal', 'crap', 'people', 'die']",True
22623,['monkey'],False
22624,"['bitch', 'want', 'nicca']",True
22625,"['bitch', 'want', 'nigga', 'like', 'dmx', 'shit']",True
22626,"['taught', 'u', 'man', 'bad', 'bitch', 'want', 'ballers', 'starter', 'hoopin', 'hoe', 'wanna', 'guard', 'u']",True
22627,"['time', 'jamboree', 'start', 'thursday', 'ca', 'smile', 'ugly', 'hoe']",True
22628,"['u', 'dont', 'another', 'hoe']",True
22629,"['fake', 'hoe', 'im', 'gone', 'fought', 'today', 'gimme', 'nigga', 'hand', 'back']",True
22630,"['twat', 'mean', 'twit']",True
22631,"['wa', 'knob', 'get', 'shit', 'back', 'focus', 'started', 'getting', 'fuzzy']",True
22632,"['would', 'yall', 'would', 'act', 'like', 'one', 'nd', 'act', 'like', 'lookin', 'bitch', 'lmao']",True
22633,"['bitch', 'suck', 'dont', 'bite']",True
22634,"['gonna', 'cheat', 'cry', 'fight', 'kick', 'bitch', 'go', 'straight', 'tootsies']",True
22635,"['know', 'getting', 'money', 'low', 'key', 'hanging', 'street', 'niccas', 'fukn', 'wit', 'ogs']",True
22636,"['saying', 'hoe']",True
22637,"['whats', 'queen', 'without', 'king', 'lonely', 'bitch']",True
22638,"['whats', 'trash', 'party']",False
22639,"['whats', 'really', 'funny', 'bout', 'pic', 'im', 'sure', 'believe', 'hoe', 'bad']",True
22640,"['whats', 'retarded', 'actually', 'love', 'job', 'really', 'weird', 'passion']",True
22641,"['whats', 'good', 'prom', 'see', 'another', 'faggot', 'high', 'school', 'dance']",True
22642,"['whats', 'makeup', 'called', 'cheek', 'call', 'bitch', 'spot', 'lmao']",True
22643,"['whats', 'pics', 'lip', 'shit', 'posting', 'pic', 'slip', 'dont', 'flatter', 'stupid', 'bitch']",True
22644,"['whats', 'bitch', 'look', 'like', 'yall', 'add', 'stupid', 'chapsnat', 'earlblueyes']",True
22645,"['whats', 'bitch', 'retarded', 'give', 'back', 'dollar', 'every', 'time', 'meet', 'somebody', 'assume', 'ill', 'never', 'meet']",True
22646,"['whats', 'faggot', 'bet', 'yall', 'thought', 'youd', 'seen', 'last']",True
22647,"['whats', 'bitch', 'bed', 'clothes', 'walking', 'street', 'like', 'shit', 'cute']",True
22648,"['whats', 'worse', 'ebola', 'fing', 'retard', 'trying', 'make', 'race', 'issue', 'al', 'sharpton', 'ha', 'caused', 'american', 'death', 'ebola']",True
22649,"['whats', 'worse', 'jury', 'duty', 'confirmation', 'get', 'serving', 'general', 'public', 'retarded']",True
22650,"['whatever', 'im', 'going', 'concert', 'today', 'cant', 'little', 'bitch', 'right']",True
22651,"['whatever', 'happens', 'wont', 'let', 'racism', 'become', 'big', 'trend', 'refuse', 'fuckin', 'dead', 'body', 'bitch', 'im', 'mixed', 'cant', 'racist']",True
22652,"['whats', 'wrong', 'w', 'marie', 'hibben', 'bitch']",True
22653,"['whats', 'wrong', 'bitch']",True
22654,"['got', 'ex', 'bitch', 'one', 'tryna', 'move', 'w', 'time', 'call', 'give']",True
22655,"['charlie', 'try', 'walk', 'room', 'cant', 'remember', 'locked', 'door']",False
22656,"['chief', 'keef', 'said', 'aint', 'done', 'turning', 'bitch']",True
22657,"['seein', 'runnin', 'back', 'forf', 'woyke', 'shit', 'thankin', 'jesus', 'colored']",True
22658,"['pussy', 'calling', 'bitch']",True
22659,"['call', 'bitch', 'come']",True
22660,"['die', 'throw', 'couple', 'bad', 'bitch', 'casket']",True
22661,"['see', 'fine', 'bitch', 'dont', 'get', 'excited']",True
22662,"['step', 'da', 'club', 'nigga', 'give', 'daps', 'hug', 'hoe', 'swinging', 'dey', 'eye', 'ik', 'one', 'thing', 'right', 'wanna', 'fuck']",True
22663,"['wanna', 'nut', 'wanna', 'nut', 'time', 'im', 'peyton', 'manning', 'bitch', 'audible', 'omha']",True
22664,"['wa', 'homies', 'used', 'go', 'mall', 'pull', 'hoe', 'id', 'home', 'later', 'night', 'like']",True
22665,"['wa', 'th', 'grade', 'wa', 'lil', 'bitch', 'school', 'th', 'wa', 'pregnant', 'like', 'wtf', 'barely', 'new', 'pussy', 'looked', 'like', 'young']",True
22666,"['wa', 'h', 'dance', 'team', 'stepper', 'hoe', 'wa', 'ghetto', 'shit', 'kept', 'pep', 'rally', 'hyped']",True
22667,"['im', 'relationship', 'im', 'erasing', 'twitter', 'cuz', 'many', 'bitch', 'accessible', 'gotta', 'hormone', 'year', 'old', 'home', 'alone']",True
22668,"['jake', 'wa', 'mad', 'happy', 'hugged', 'muscle', 'faced', 'renee', 'russo', 'end', 'wa', 'like', 'yeah', 'bitch', 'bout', 'win']",True
22669,"['lil', 'wayne', 'said', 'give', 'bitch', 'heart', 'shed', 'rather', 'purse']",True
22670,"['robinson', 'cano', 'left', 'yankee', 'selling', 'jersey', 'aaron', 'hernandez', 'went', 'jail', 'sold']",False
22671,"['stoni', 'isnt', 'faggot', 'gook', 'speak', 'hes', 'actually', 'funny']",True
22672,"['bitch', 'dont', 'like', 'laugh', 'joke']",True
22673,"['bitch', 'ya', 'man', 'face', 'public']",True
22674,"['chick', 'head', 'weak', 'close', 'eye', 'imagine', 'giving', 'bad', 'bitch', 'like', 'zoe', 'saldana', 'back', 'shot', 'get', 'nut']",True
22675,"['fat', 'bitch', 'want', 'skinny', 'bitch', 'cant', 'cook', 'nothin', 'hoe', 'aint', 'hungry']",True
22676,"['girl', 'asks', 'eat', 'pussy', 'first', 'dont', 'even', 'cause', 'thats', 'stupid', 'question']",True
22677,"['girl', 'tried', 'argue', 'whilst', 'wa', 'drunk', 'done', 'shut', 'fuck', 'bitch', 'im', 'nasty', 'cunt', 'whilst', 'drunk', 'arry']",True
22678,"['hoe', 'go', 'back', 'root']",True
22679,"['hoe', 'tryna', 'get', 'ya', 'girl', 'looking']",True
22680,"['niggah', 'think', 'gon', 'come', 'inbetween', 'bestf', 'ill', 'fuck']",True
22681,"['pussy', 'nigga', 'sock', 'doesnt', 'knock']",True
22682,"['real', 'niggah', 'want']",True
22683,"['super', 'bad', 'bitch', 'walk', 'past', 'u', 'u', 'cant', 'help', 'stare']",True
22684,"['else', 'fails', 'blast', 'bare', 'nip']",False
22685,"['bae', 'dodge', 'hoe', 'cause', 'want']",True
22686,"['bae', 'say', 'goin', 'club', 'girl', 'outside', 'bitch', 'like']",True
22687,"['bitch', 'work', 'period']",True
22688,"['bitch', 'library', 'start', 'acting']",True
22689,"['bitch', 'know', 'feeling', 'stupid', 'keep', 'sentence', 'short']",True
22690,"['bitch', 'say', 'want', 'cuddle', 'real', 'speaking', 'code', 'saying', 'want']",True
22691,"['bitch', 'dont', 'like', 'talk', 'work', 'work', 'problems', 'workflow', 'bye', 'bitch']",True
22692,"['miley', 'turn', 'ghetto']",False
22693,"['gum', 'get', 'soft', 'son', 'bitch']",True
22694,"['become', 'cool', 'ne', 'stupid', 'teabagger', 'debate', 'slim', 'fact', 'best']",False
22695,"['ever', 'dog', 'hoe', 'really', 'bad', 'end', 'w', 'girlfriend']",True
22696,"['ex', 'girl', 'friend', 'get', 'fat', 'thats', 'god', 'saying', 'hey', 'man', 'youre', 'welcome', 'lmfao', 'big', 'ole', 'bitch']",True
22697,"['girl', 'say', 'like', 'ohh', 'im', 'ugly', 'like', 'bitch', 'aint', 'fishing', 'compliment', 'youre', 'like', 'deep', 'sea', 'diving', 'fuck']",True
22698,"['guy', 'sentimental', 'girl', 'like', 'man', 'pussy']",True
22699,"['guy', 'throw', 'stupid', 'bitch', 'fit', 'like', 'grow', 'ball', 'please', 'bigger', 'ball']",True
22700,"['pussy', 'doesnt', 'taste', 'like', 'pineapple']",True
22701,"['pussy', 'stank', 'rt', 'yo', 'girl', 'say', 'gonna', 'let', 'hit', 'tonight']",True
22702,"['hoe', 'sayin', 'sexually', 'frustrated', 'need', 'dick']",True
22703,"['hoe', 'think', 'got', 'sucker', 'nigga', 'written', 'across', 'forehead']",True
22704,"['bitch', 'fuck', 'hologram', 'doe']",True
22705,"['die', 'bitch', 'fuck', 'hologram', 'doe', 'taylor']",True
22706,"['die', 'throw', 'couple', 'bad', 'bitch', 'casket']",True
22707,"['die', 'throw', 'couple', 'bad', 'bitch', 'casket']",True
22708,"['see', 'super', 'bad', 'bitch', 'happen', 'city', 'feel', 'need', 'shoot', 'shot']",True
22709,"['come', 'bitch', 'nigga', 'get', 'dirty']",True
22710,"['rain', 'good', 'go', 'mall', 'weather', 'coon', 'home']",True
22711,"['start', 'raining', 'bitch', 'always', 'wana', 'get', 'fucked', 'bitch', 'take', 'nap']",True
22712,"['start', 'thundering', 'bitch', 'like', 'wana', 'cuddle', 'naw', 'bitch', 'wana', 'excuse', 'suck', 'dick', 'mimi', 'sit', 'tf', 'corner']",True
22713,"['hot', 'wear', 'whatever', 'lol', 'shit', 'could', 'come', 'bitch', 'brief', 'would']",True
22714,"['jake', 'state', 'farm', 'keep', 'calling', 'yo', 'bitch', 'yall', 'got', 'progressive']",True
22715,"['life', 'got', 'ya', 'gotta', 'get', 'back', 'pimp', 'slap', 'hoe']",True
22716,"['mf', 'tell', 'talk', 'aint', 'true', 'like', 'bitch']",True
22717,"['friend', 'roastin', 'friend', 'idk', 'roast', 'im', 'like', 'wait', 'true', 'nigs', 'always', 'da', 'clan']",True
22718,"['right', 'hand', 'get', 'nigga', 'gon', 'remember', 'tru', 'loyal', 'pussy']",True
22719,"['teacher', 'say', 'basic', 'algebra', 'think', 'basic', 'bitch']",True
22720,"['nigga', 'bitch', 'lose', 'fight', 'favorite', 'line']",True
22721,"['nigga', 'gimme', 'mixtape', 'trash', 'ye', 'et', 'fatality']",True
22722,"['nigga', 'say', 'like', 'latinas', 'dont', 'mean', 'fat', 'bitch', 'smell', 'like', 'fajitas']",True
22723,"['nigga', 'wanna', 'cheat', 'start', 'argument', 'girl', 'bitch', 'told', 'hate', 'ketchup', 'hotdog', 'fuck', 'im']",True
22724,"['people', 'igg', 'text', 'get', 'aired', 'head', 'type', 'bitch', 'dickhead']",True
22725,"['people', 'label', 'name', 'ghetto', 'nano']",False
22726,"['people', 'really', 'think', 'im', 'asian', 'get', 'offended', 'even', 'though', 'make', 'fun', 'gook', 'self']",False
22727,"['people', 'tailgate', 'pas', 'look', 'lol', 'wave', 'like', 'hi', 'bitch', 'yeah', 'see', 'care', 'fuck', 'pas']",True
22728,"['ratchet', 'bitch', 'find', 'club', 'aint', 'get']",True
22729,"['see', 'u', 'oldhead', 'rocking', 'bruce', 'lee', 'top', 'durag', 'park', 'randomly', 'giving', 'group', 'street', 'nigga', 'ghetto', 'karate', 'class']",True
22730,"['wit', 'got', 'yo', 'bitch', 'open']",True
22731,"['shes', 'straight', 'hoe', 'doesnt', 'suck', 'dick']",True
22732,"['somebody', 'ask', 'da', 'hoe', 'universal', 'answer', 'shit', 'u', 'got', 'em']",True
22733,"['dyke', 'almost', 'came', 'didnt', 'send']",True
22734,"['baddest', 'bitch', 'school', 'walk']",True
22735,"['bitch', 'playes', 'emotion', 'wont', 'let', 'date', 'thats', 'moment', 'wanna', 'kick', 'straight', 'vagina']",True
22736,"['day', 'go', 'bad', 'tell', 'pussy']",True
22737,"['ghost', 'pick', 'u', 'u', 'dive', 'pussy']",True
22738,"['pussy', 'stank']",True
22739,"['teacher', 'aid', 'try', 'acting', 'like', 'shes', 'teacher', 'bitch', 'please']",True
22740,"['bitch', 'carbon', 'emission', 'tell', 'stop', 'breathing', 'exhaling', 'add', 'carbon', 'dioxide', 'atmosphere']",True
22741,"['thing', 'dont', 'go', 'way', 'im', 'total', 'bitch']",True
22742,"['test', 'today', 'im', 'making', 'pan', 'brownie', 'im', 'going', 'lay', 'bed', 'day', 'eat', 'heart', 'content']",False
22743,"['u', 'hitting', 'back', 'u', 'gotta', 'call', 'bitch', 'love', 'dont', 'u', 'dare', 'call', 'em', 'slut']",True
22744,"['u', 'see', 'bitch', 'month', 'like', 'yea', 'im', 'boy', 'bitch', 'u', 'wa', 'twerking', 'dicc', 'vday', 'know']",True
22745,"['wa', 'hoe', 'ever', 'supposed', 'loyal', 'mean', 'wouldnt', 'make', 'em', 'hoe', 'theyd', 'another', 'housewife']",True
22746,"['joe', 'stop', 'telling', 'pbo', 'job', 'couldnt', 'even', 'keep', 'job', 'tea', 'bagger', 'florida', 'morning', 'joe']",False
22747,"['woman', 'proud', 'dont', 'like', 'cook', 'clean', 'bitch', 'stop', 'lazy', 'cute']",True
22748,"['aint', 'pussy', 'hot', 'minute']",True
22749,"['catch', 'yo', 'bitch', 'sending', 'nude', 'another', 'nigga']",True
22750,"['colored', 'every', 'day', 'sunday']",False
22751,"['give', 'somebody', 'bitch', 'look']",True
22752,"['gotta', 'boomin', 'voice', 'look', 'bitch', 'scream', 'den', 'ya', 'da', 'pussy']",True
